Date,Exchange_Rate
2024-10-16,0.9181
2024-10-17,0.9179
2024-10-18,0.9158
2024-10-19,0.9163
2024-10-20,0.9163
2024-10-21,0.9177
2024-10-22,0.9183
2024-10-23,0.9192
2024-10-24,0.9183
2024-10-25,0.9184
2024-10-26,0.9189
2024-10-27,0.9189
2024-10-28,0.9186
2024-10-29,0.9199
2024-10-30,0.9174
2024-10-31,0.9179
2024-11-01,0.9182
2024-11-02,0.919
2024-11-03,0.919
2024-11-04,0.9153
2024-11-05,0.9166
2024-11-06,0.9242
2024-11-07,0.9208
2024-11-08,0.925
2024-11-09,0.9266
2024-11-10,0.9266
2024-11-11,0.9272
2024-11-12,0.9319
2024-11-13,0.9312
2024-11-14,0.9312
2024-11-15,0.9315
2024-11-16,0.9308
2024-11-17,0.9308
2024-11-18,0.9321
2024-11-19,0.9321
2024-11-20,0.9328
2024-11-21,0.932
2024-11-22,0.933
2024-11-23,0.9334
2024-11-24,0.9334
2024-11-25,0.9325
2024-11-26,0.9339
2024-11-27,0.9335
2024-11-28,0.9329
2024-11-29,0.9329
2024-11-30,0.9336
2024-12-01,0.9336
2024-12-02,0.9364
2024-12-03,0.9383
2024-12-04,0.9355
2024-12-05,0.935
2024-12-06,0.9372
2024-12-07,0.9372
2024-12-08,0.9372
2024-12-09,0.9359
2024-12-10,0.9347
2024-12-11,0.9361
2024-12-12,0.9372
2024-12-13,0.938
2024-12-14,0.9376
2024-12-15,0.9376
2024-12-16,0.9388
2024-12-17,0.9397
2024-12-18,0.9398
2024-12-19,0.9412
2024-12-20,0.9412
2024-12-21,0.9407
2024-12-22,0.9407
2024-12-23,0.9413
2024-12-24,0.9414
2024-12-25,0.9418
2024-12-26,0.9419
2024-12-27,0.9427
2024-12-28,0.9427
2024-12-29,0.9427
2024-12-30,0.9421
2024-12-31,0.9426
2025-01-01,0.9423
2025-01-02,0.9411
2025-01-03,0.9433
2025-01-04,0.9438
2025-01-05,0.9438
2025-01-06,0.9444
2025-01-07,0.9446
2025-01-08,0.9446
2025-01-09,0.9445
2025-01-10,0.9441
2025-01-11,0.9441
2025-01-12,0.9441
2025-01-13,0.9439
2025-01-14,0.9437
2025-01-15,0.9435
2025-01-16,0.9438
2025-01-17,0.9434
2025-01-18,0.9435
2025-01-19,0.9435
2025-01-20,0.937
2025-01-21,0.9362
2025-01-22,0.9359
2025-01-23,0.9377
2025-01-24,0.9331
2025-01-25,0.933
2025-01-26,0.933
2025-01-27,0.933
2025-01-28,0.9344
2025-01-29,0.9338
2025-01-30,0.9336
2025-01-31,0.9358
2025-02-01,0.9365
2025-02-02,0.9365
2025-02-03,0.9418
2025-02-04,0.9409
2025-02-05,0.936
2025-02-06,0.9383
2025-02-07,0.9379
2025-02-08,0.9388
2025-02-09,0.9388
2025-02-10,0.94
2025-02-11,0.9399
2025-02-12,0.9404
2025-02-13,0.9383
2025-02-14,0.9342
2025-02-15,0.9348
2025-02-16,0.9348
2025-02-17,0.9356
2025-02-18,0.9384
2025-02-19,0.9381
2025-02-20,0.9338
2025-02-21,0.9353
2025-02-22,0.9361
2025-02-23,0.9361
2025-02-24,0.9344
2025-02-25,0.9343
2025-02-26,0.9359
2025-02-27,0.9392
2025-02-28,0.9386
2025-03-01,0.9384
2025-03-02,0.9384
2025-03-03,0.939
2025-03-04,0.9369
2025-03-05,0.933
2025-03-06,0.9339
2025-03-07,0.9329
2025-03-08,0.9349
2025-03-09,0.9349
2025-03-10,0.9366
2025-03-11,0.9325
2025-03-12,0.9343
2025-03-13,0.9343
2025-03-14,0.9334
2025-03-15,0.9336
2025-03-16,0.9336
2025-03-17,0.9324
2025-03-18,0.9323
2025-03-19,0.9325
2025-03-20,0.9346
2025-03-21,0.935
2025-03-22,0.9352
2025-03-23,0.9353
2025-03-24,0.9358
2025-03-25,0.9356
2025-03-26,0.9367
2025-03-27,0.9364
2025-03-28,0.9359
2025-03-29,0.9359
2025-03-30,0.9359
2025-03-31,0.9349
2025-04-01,0.9364
2025-04-02,0.9361
2025-04-03,0.9386
2025-04-04,0.9389
2025-04-05,0.9398
2025-04-06,0.9398
2025-04-07,0.9438
2025-04-08,0.9464
2025-04-09,0.9497
2025-04-10,0.945
2025-04-11,0.9424
2025-04-12,0.9425
2025-04-13,0.9425
2025-04-14,0.9445
2025-04-15,0.945
2025-04-16,0.9431
2025-04-17,0.9424
2025-04-18,0.9427
2025-04-19,0.9427
2025-04-20,0.9427
2025-04-21,0.9416
2025-04-22,0.9446
2025-04-23,0.9411
2025-04-24,0.9417
2025-04-25,0.9418
2025-04-26,0.9417
2025-04-27,0.9415
2025-04-28,0.9419
2025-04-29,0.9394
2025-04-30,0.9401
2025-05-01,0.9394
2025-05-02,0.9387
2025-05-03,0.9387
2025-05-04,0.9387
2025-05-05,0.9387
2025-05-06,0.9331
2025-05-07,0.933
2025-05-08,0.9333
2025-05-09,0.9328
2025-05-10,0.9329
2025-05-11,0.9329
2025-05-12,0.9263
2025-05-13,0.9263
2025-05-14,0.9251
2025-05-15,0.9256
2025-05-16,0.9247
2025-05-17,0.9254
2025-05-18,0.9254
2025-05-19,0.9244
2025-05-20,0.924
2025-05-21,0.9216
2025-05-22,0.9226
2025-05-23,0.9191
2025-05-24,0.919
2025-05-25,0.919
2025-05-26,0.919
2025-05-27,0.92
2025-05-28,0.9198
2025-05-29,0.9186
2025-05-30,0.9201
2025-05-31,0.9204
2025-06-01,0.9204
2025-06-02,0.9199
2025-06-03,0.9183
2025-06-04,0.917
2025-06-05,0.9167
2025-06-06,0.9185
2025-06-07,0.9188
2025-06-08,0.9188
2025-06-09,0.9169
2025-06-10,0.9177
2025-06-11,0.9183
2025-06-12,0.9161
2025-06-13,0.917
2025-06-14,0.9174
2025-06-15,0.9174
2025-06-16,0.9166
2025-06-17,0.9174
2025-06-18,0.9176
2025-06-19,0.9177
2025-06-20,0.9166
2025-06-21,0.9171
2025-06-22,0.9171
2025-06-23,0.9167
2025-06-24,0.9156
2025-06-25,0.9161
2025-06-26,0.9153
2025-06-27,0.9157
2025-06-28,0.916
2025-06-29,0.916
2025-06-30,0.9144
2025-07-01,0.9145
2025-07-02,0.915
2025-07-03,0.9152
2025-07-04,0.9148
2025-07-05,0.9152
2025-07-06,0.9152
2025-07-07,0.9158
