Date,Exchange_Rate
2024-10-13,0.047569
2024-10-14,0.047496
2024-10-15,0.047892
2024-10-16,0.047746
2024-10-17,0.047641
2024-10-18,0.047677
2024-10-19,0.047692
2024-10-20,0.047692
2024-10-21,0.047514
2024-10-22,0.047329
2024-10-23,0.046828
2024-10-24,0.047093
2024-10-25,0.047027
2024-10-26,0.046953
2024-10-27,0.046953
2024-10-28,0.046694
2024-10-29,0.046661
2024-10-30,0.046702
2024-10-31,0.046923
2024-11-01,0.046784
2024-11-02,0.046787
2024-11-03,0.046787
2024-11-04,0.046907
2024-11-05,0.046918
2024-11-06,0.046711
2024-11-07,0.046889
2024-11-08,0.047287
2024-11-09,0.047306
2024-11-10,0.047306
2024-11-11,0.047018
2024-11-12,0.047012
2024-11-13,0.046806
2024-11-14,0.046542
2024-11-15,0.046887
2024-11-16,0.047047
2024-11-17,0.047047
2024-11-18,0.046904
2024-11-19,0.047213
2024-11-20,0.046781
2024-11-21,0.047094
2024-11-22,0.046984
2024-11-23,0.046996
2024-11-24,0.046996
2024-11-25,0.047095
2024-11-26,0.047433
2024-11-27,0.048165
2024-11-28,0.04802
2024-11-29,0.048432
2024-11-30,0.048659
2024-12-01,0.048659
2024-12-02,0.048706
2024-12-03,0.049044
2024-12-04,0.048543
2024-12-05,0.048536
2024-12-06,0.048723
2024-12-07,0.048673
2024-12-08,0.048673
2024-12-09,0.048279
2024-12-10,0.047868
2024-12-11,0.047833
2024-12-12,0.047913
2024-12-13,0.047545
2024-12-14,0.047518
2024-12-15,0.047518
2024-12-16,0.047424
2024-12-17,0.047639
2024-12-18,0.04751
2024-12-19,0.046488
2024-12-20,0.046831
2024-12-21,0.04692
2024-12-22,0.04692
2024-12-23,0.046648
2024-12-24,0.046574
2024-12-25,0.04657
2024-12-26,0.046386
2024-12-27,0.046537
2024-12-28,0.046386
2024-12-29,0.046386
2024-12-30,0.046636
2024-12-31,0.046657
2025-01-01,0.046573
2025-01-02,0.046663
2025-01-03,0.046713
2025-01-04,0.046743
2025-01-05,0.046743
2025-01-06,0.046727
2025-01-07,0.04659
2025-01-08,0.046487
2025-01-09,0.046623
2025-01-10,0.04676
2025-01-11,0.046643
2025-01-12,0.046643
2025-01-13,0.046752
2025-01-14,0.046629
2025-01-15,0.047108
2025-01-16,0.047367
2025-01-17,0.047157
2025-01-18,0.047104
2025-01-19,0.047104
2025-01-20,0.046944
2025-01-21,0.047048
2025-01-22,0.046695
2025-01-23,0.04688
2025-01-24,0.046757
2025-01-25,0.046666
2025-01-26,0.046666
2025-01-27,0.047177
2025-01-28,0.046847
2025-01-29,0.047043
2025-01-30,0.047319
2025-01-31,0.047136
2025-02-01,0.047076
2025-02-02,0.047076
2025-02-03,0.04741
2025-02-04,0.047421
2025-02-05,0.048014
2025-02-06,0.048255
2025-02-07,0.048384
2025-02-08,0.048389
2025-02-09,0.048389
2025-02-10,0.048375
2025-02-11,0.048114
2025-02-12,0.047531
2025-02-13,0.047824
2025-02-14,0.047883
2025-02-15,0.04786
2025-02-16,0.04786
2025-02-17,0.048198
2025-02-18,0.048204
2025-02-19,0.048283
2025-02-20,0.048694
2025-02-21,0.048726
2025-02-22,0.048852
2025-02-23,0.048852
2025-02-24,0.048773
2025-02-25,0.04886
2025-02-26,0.048763
2025-02-27,0.0488
2025-02-28,0.048528
2025-03-01,0.048586
2025-03-02,0.048586
2025-03-03,0.048693
2025-03-04,0.049185
2025-03-05,0.048717
2025-03-06,0.049048
2025-03-07,0.049231
2025-03-08,0.049201
2025-03-09,0.049201
2025-03-10,0.049541
2025-03-11,0.04921
2025-03-12,0.049004
2025-03-13,0.049261
2025-03-14,0.048939
2025-03-15,0.048927
2025-03-16,0.048927
2025-03-17,0.048847
2025-03-18,0.04856
2025-03-19,0.048403
2025-03-20,0.048895
2025-03-21,0.048919
2025-03-22,0.048794
2025-03-23,0.048794
2025-03-24,0.048364
2025-03-25,0.048656
2025-03-26,0.048446
2025-03-27,0.048324
2025-03-28,0.048524
2025-03-29,0.048682
2025-03-30,0.048682
2025-03-31,0.048601
2025-04-01,0.048871
2025-04-02,0.048661
2025-04-03,0.050086
2025-04-04,0.05008
2025-04-05,0.049759
2025-04-06,0.049759
2025-04-07,0.049693
2025-04-08,0.050137
2025-04-09,0.050868
2025-04-10,0.050931
2025-04-11,0.051023
2025-04-12,0.051012
2025-04-13,0.051012
2025-04-14,0.051307
2025-04-15,0.051306
2025-04-16,0.051418
2025-04-17,0.051491
2025-04-18,0.051536
2025-04-19,0.051581
2025-04-20,0.051581
2025-04-21,0.051984
2025-04-22,0.052183
2025-04-23,0.051282
2025-04-24,0.0513
2025-04-25,0.050919
2025-04-26,0.050924
2025-04-27,0.050924
2025-04-28,0.051282
2025-04-29,0.051324
2025-04-30,0.051191
2025-05-01,0.050176
2025-05-02,0.050471
2025-05-03,0.050314
2025-05-04,0.050314
2025-05-05,0.050629
2025-05-06,0.050755
2025-05-07,0.050569
2025-05-08,0.049974
2025-05-09,0.050063
2025-05-10,0.05003
2025-05-11,0.05003
2025-05-12,0.048827
2025-05-13,0.048987
2025-05-14,0.049375
2025-05-15,0.049708
2025-05-16,0.04959
2025-05-17,0.049776
2025-05-18,0.049776
2025-05-19,0.049957
2025-05-20,0.050055
2025-05-21,0.050329
2025-05-22,0.050278
2025-05-23,0.050561
2025-05-24,0.050607
2025-05-25,0.050607
2025-05-26,0.05052
2025-05-27,0.050051
2025-05-28,0.049796
2025-05-29,0.050027
2025-05-30,0.050115
2025-05-31,0.05021
2025-06-01,0.05021
2025-06-02,0.05065
2025-06-03,0.050133
2025-06-04,0.050429
2025-06-05,0.050089
2025-06-06,0.049844
2025-06-07,0.049886
2025-06-08,0.049886
2025-06-09,0.049932
2025-06-10,0.049795
2025-06-11,0.049987
2025-06-12,0.050164
2025-06-13,0.05007
2025-06-14,0.050084
2025-06-15,0.050084
2025-06-16,0.050018
2025-06-17,0.049737
2025-06-18,0.049918
2025-06-19,0.049562
2025-06-20,0.049401
2025-06-21,0.049373
2025-06-22,0.049373
2025-06-23,0.049216
2025-06-24,0.049696
2025-06-25,0.049506
2025-06-26,0.049862
2025-06-27,0.049765
2025-06-28,0.049801
2025-06-29,0.049801
2025-06-30,0.049881
2025-07-01,0.050117
2025-07-02,0.05005
2025-07-03,0.049663
2025-07-04,0.049774
2025-07-05,0.049804
2025-07-06,0.049804
2025-07-07,0.049378
